,Event,Record,Country,Continent,URL,id,latitude,longitude,genero,Alpha-2 code,Alpha-3 code,Numeric,Athlete,Records
143,4 × 400 m relay,03:13.2s,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Male,GM,GMB,270.0,K.M. Lamine,193.2
144,4 × 100 m relay,47.18s,Gambia,Africa,https://en.wikipedia.org/wiki/List_of_Gambian_records_in_athletics,GM,13.443182,-15.310139,Female,GM,GMB,270.0,J. Jawo,47.18
145,4 × 100 m relay,44.9s,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Female,GE,GEO,268.0,M. Aptsiauri,44.9
146,4 × 400 m relay,03:39.4s,Georgia,Asia,https://en.wikipedia.org/wiki/List_of_records_in_athletics_for_Georgia_(country),GE,42.315407,43.356892,Female,GE,GEO,268.0,M. Azarashvili,219.4
147,4 × 100 m relay,37.99s,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Male,DE,DEU,276.0,K. Kranz,37.99
148,4 × 400 m relay,02:59.9s,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Male,DE,DEU,276.0,F. Möller,179.9
149,4 × 100 m relay,41.37s,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Female,DE,DEU,276.0,S. Gladisch,41.37
150,4 × 400 m relay,03:15.9s,Germany,Europe,https://en.wikipedia.org/wiki/List_of_German_records_in_athletics,DE,51.165691,10.451526,Female,DE,DEU,276.0,G. Walther,195.9
151,4 × 100 m relay,38.12s,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Male,GH,GHA,288.0,A. Duah,38.12
152,4 × 400 m relay,03:04.8s,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Male,GH,GHA,288.0,G. Effah,184.8
153,4 × 100 m relay,42.67s,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Female,GH,GHA,288.0,F. Owusu-Agyapong,42.67
154,4 × 400 m relay,03:35.5s,Ghana,Africa,https://en.wikipedia.org/wiki/List_of_Ghanaian_records_in_athletics,GH,7.946527,-1.023194,Female,GH,GHA,288.0,H. Opoku,215.5
155,4 × 100 m relay,43.72s,Gibraltar,Europe,https://en.wikipedia.org/wiki/List_of_Gibraltarian_records_in_athletics,GI,36.137741,-5.345374,Male,GI,GIB,292.0,J. Torres,43.72
156,4 × 400 m relay,03:20.3s,Gibraltar,Europe,https://en.wikipedia.org/wiki/List_of_Gibraltarian_records_in_athletics,GI,36.137741,-5.345374,Male,GI,GIB,292.0,L. Taylor,200.3
157,4 × 100 m relay,49.3s,Gibraltar,Europe,https://en.wikipedia.org/wiki/List_of_Gibraltarian_records_in_athletics,GI,36.137741,-5.345374,Female,GI,GIB,292.0,D. Russo,49.3
158,4 × 400 m relay,04:14.5s,Gibraltar,Europe,https://en.wikipedia.org/wiki/List_of_Gibraltarian_records_in_athletics,GI,36.137741,-5.345374,Female,GI,GIB,292.0,L. White,254.5
159,4 × 100 m relay,38.61s,Greece,Europe,https://en.wikipedia.org/wiki/List_of_Greek_records_in_athletics,GR,39.074208,21.824312,Male,GR,GRC,300.0,V. Seggos,38.61
160,4 × 400 m relay,03:02.2s,Greece,Europe,https://en.wikipedia.org/wiki/List_of_Greek_records_in_athletics,GR,39.074208,21.824312,Male,GR,GRC,300.0,D. Regas,182.2
161,4 × 100 m relay,39.25s,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320.0,R. Blanco,39.25
162,4 × 400 m relay,03:13.8s,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Male,GT,GTM,320.0,H. Villagrán,193.8
163,4 × 100 m relay,46.3s,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320.0,P. Quiñónez,46.3
164,4 × 400 m relay,03:53.8s,Guatemala,Americas,https://en.wikipedia.org/wiki/List_of_Guatemalan_records_in_athletics,GT,15.783471,-90.230759,Female,GT,GTM,320.0,R. Rodriguez,233.8
165,4 × 100 m relay,51.41s,Guinea-Bissau,Africa,https://en.wikipedia.org/wiki/List_of_Bissau-Guinean_records_in_athletics,GW,11.803749,-15.180413,Female,GW,GNB,624.0,A. Co,51.41
166,4 × 100 m relay,39.59s,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328.0,C. Schultz,39.59
167,4 × 400 m relay,03:09.0s,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Male,GY,GUY,328.0,J. Griffith,189.0
168,4 × 100 m relay,46.4s,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Female,GY,GUY,328.0,S. King,46.4
169,4 × 400 m relay,03:45.1s,Guyana,Americas,https://en.wikipedia.org/wiki/List_of_Guyanese_records_in_athletics,GY,4.860416,-58.93018,Female,GY,GUY,328.0,A. DeCruise,225.1
170,4 × 100 m relay,40.43s,Haiti,Americas,https://en.wikipedia.org/wiki/List_of_Haitian_records_in_athletics,HT,18.971187,-72.285215,Male,HT,HTI,332.0,G. Clervil,40.43
171,4 × 100 m relay,46.38s,Haiti,Americas,https://en.wikipedia.org/wiki/List_of_Haitian_records_in_athletics,HT,18.971187,-72.285215,Female,HT,HTI,332.0,N. Faustin,46.38
172,4 × 100 m relay,40.55s,Honduras,Americas,https://en.wikipedia.org/wiki/List_of_Honduran_records_in_athletics,HN,15.199999,-86.241905,Male,HN,HND,340.0,M. García,40.55
173,4 × 400 m relay,03:19.4s,Honduras,Americas,https://en.wikipedia.org/wiki/List_of_Honduran_records_in_athletics,HN,15.199999,-86.241905,Male,HN,HND,340.0,C.F. Idiaquez,199.4
174,4 × 100 m relay,49.51s,Honduras,Americas,https://en.wikipedia.org/wiki/List_of_Honduran_records_in_athletics,HN,15.199999,-86.241905,Female,HN,HND,340.0,M. Martinez,49.51
175,4 × 400 m relay,04:14.3s,Honduras,Americas,https://en.wikipedia.org/wiki/List_of_Honduran_records_in_athletics,HN,15.199999,-86.241905,Female,HN,HND,340.0,M. Ávila,254.3
176,4 × 100 m relay,38.77s,Indonesia,Asia,https://en.wikipedia.org/wiki/List_of_Indonesian_records_in_athletics,ID,-0.789275,113.921327,Male,ID,IDN,360.0,M. Fadlin,38.77
177,4 × 400 m relay,03:09.5s,Indonesia,Asia,https://en.wikipedia.org/wiki/List_of_Indonesian_records_in_athletics,ID,-0.789275,113.921327,Male,ID,IDN,360.0,N. Persulessy,189.5
178,4 × 100 m relay,45s,Indonesia,Asia,https://en.wikipedia.org/wiki/List_of_Indonesian_records_in_athletics,ID,-0.789275,113.921327,Female,ID,IDN,360.0,N. Imaniar,45.0
179,4 × 400 m relay,03:42.3s,Indonesia,Asia,https://en.wikipedia.org/wiki/List_of_Indonesian_records_in_athletics,ID,-0.789275,113.921327,Female,ID,IDN,360.0,H. Maspaitella,222.3
180,4 × 100 m relay,39.69s,Iran,Asia,https://en.wikipedia.org/wiki/List_of_Iranian_records_in_athletics,IR,32.427908,53.688046,Male,IR,IRN,364.0,R. Ghasemi,39.69
181,4 × 400 m relay,03:07.6s,Iran,Asia,https://en.wikipedia.org/wiki/List_of_Iranian_records_in_athletics,IR,32.427908,53.688046,Male,IR,IRN,364.0,R. Bouazar,187.6
182,4 × 100 m relay,46.14s,Iran,Asia,https://en.wikipedia.org/wiki/List_of_Iranian_records_in_athletics,IR,32.427908,53.688046,Female,IR,IRN,364.0,F. Fasihi,46.14
183,4 × 400 m relay,03:51.0s,Iran,Asia,https://en.wikipedia.org/wiki/List_of_Iranian_records_in_athletics,IR,32.427908,53.688046,Female,IR,IRN,364.0,E. Kakoli,231.0
184,4 × 100 m relay,47.22s,Iraq,Asia,https://en.wikipedia.org/wiki/List_of_Iraqi_records_in_athletics,IQ,33.223191,43.679291,Female,IQ,IRQ,368.0,B. Kasrou,47.22
185,4 × 400 m relay,03:41.9s,Iraq,Asia,https://en.wikipedia.org/wiki/List_of_Iraqi_records_in_athletics,IQ,33.223191,43.679291,Female,IQ,IRQ,368.0,A. Al-Qaysi,221.9
186,4 × 100 m relay,39.26s,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Male,IE,IRL,372.0,J. McAdorey,39.26
187,4 × 400 m relay,03:01.3s,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Male,IE,IRL,372.0,B. Gregan,181.3
188,4 × 100 m relay,38.81s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Male,IL,ISR,376.0,R. Yaar,38.81
189,4 × 400 m relay,03:08.8s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Male,IL,ISR,376.0,Y. Shapsai,188.8
190,4 × 100 m relay,45.23s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Female,IL,ISR,376.0,D. Goldenthal,45.23
191,4 × 400 m relay,03:33.0s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Female,IL,ISR,376.0,I. Lenskiy,213.0
192,4 × 100 m relay,41.9s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Male,JO,JOR,400.0,S. Abdelbaki,41.9
193,4 × 400 m relay,03:14.3s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Male,JO,JOR,400.0,M. Shaman,194.3
194,4 × 100 m relay,50.4s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Female,JO,JOR,400.0,I. Da’abes,50.4
195,4 × 400 m relay,04:01.3s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Female,JO,JOR,400.0,I. Da’abes,241.3
196,4 × 100 m relay,39.4s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Male,KE,KEN,404.0,S. Kimaru,39.4
197,4 × 400 m relay,02:59.6s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Male,KE,KEN,404.0,D. Kitur,179.6
198,4 × 100 m relay,44.75s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Female,KE,KEN,404.0,E. Kadogo,44.75
199,4 × 400 m relay,03:28.9s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Female,KE,KEN,404.0,G. Shitandayi,208.9
200,4 × 100 m relay,43.73s,Kosovo,Europe,https://en.wikipedia.org/wiki/List_of_Kosovan_records_in_athletics,XK,42.602636,20.902977,Male,XK,XXK,383.0,L. Osmanaj,43.73
201,4 × 400 m relay,03:16.9s,Kosovo,Europe,https://en.wikipedia.org/wiki/List_of_Kosovan_records_in_athletics,XK,42.602636,20.902977,Male,XK,XXK,383.0,M. Hajdari,196.9
202,4 × 100 m relay,40.43s,Kyrgyzstan,Asia,https://en.wikipedia.org/wiki/List_of_Kyrgyzstani_records_in_athletics,KG,41.20438,74.766098,Male,KG,KGZ,417.0,V. Bodrov,40.43
203,4 × 400 m relay,03:13.7s,Kyrgyzstan,Asia,https://en.wikipedia.org/wiki/List_of_Kyrgyzstani_records_in_athletics,KG,41.20438,74.766098,Male,KG,KGZ,417.0,S. Antoshkin,193.7
204,4 × 100 m relay,46.5s,Kyrgyzstan,Asia,https://en.wikipedia.org/wiki/List_of_Kyrgyzstani_records_in_athletics,KG,41.20438,74.766098,Female,KG,KGZ,417.0,V. Andrusenko,46.5
205,4 × 100 m relay,41.78s,Lebanon,Asia,https://en.wikipedia.org/wiki/List_of_Lebanese_records_in_athletics,LB,33.854721,35.862285,Male,LB,LBN,422.0,Y. El-Haress,41.78
206,4 × 400 m relay,03:15.7s,Lebanon,Asia,https://en.wikipedia.org/wiki/List_of_Lebanese_records_in_athletics,LB,33.854721,35.862285,Male,LB,LBN,422.0,A. Hazer,195.7
207,4 × 400 m relay,03:53.9s,Lebanon,Asia,https://en.wikipedia.org/wiki/List_of_Lebanese_records_in_athletics,LB,33.854721,35.862285,Female,LB,LBN,422.0,N. Saikali,233.9
208,4 × 100 m relay,39.77s,Liberia,Africa,https://en.wikipedia.org/wiki/List_of_Liberian_records_in_athletics,LR,6.428055,-9.429499,Male,LR,LBR,430.0,K. Mawenh,39.77
209,4 × 400 m relay,03:09.2s,Liberia,Africa,https://en.wikipedia.org/wiki/List_of_Liberian_records_in_athletics,LR,6.428055,-9.429499,Male,LR,LBR,430.0,B. Young,189.2
210,4 × 100 m relay,50.61s,Liberia,Africa,https://en.wikipedia.org/wiki/List_of_Liberian_records_in_athletics,LR,6.428055,-9.429499,Female,LR,LBR,430.0,A. Williams,50.61
211,4 × 400 m relay,03:33.2s,Liberia,Africa,https://en.wikipedia.org/wiki/List_of_Liberian_records_in_athletics,LR,6.428055,-9.429499,Female,LR,LBR,430.0,P. Kutu-Akoi,213.2
212,4 × 400 m relay,03:10.0s,Libya,Africa,https://en.wikipedia.org/wiki/List_of_Libyan_records_in_athletics,LY,26.3351,17.228331,Male,LY,LBY,434.0,M. Khouaja,190.0
213,4 × 100 m relay,41.28s,Luxembourg,Europe,https://en.wikipedia.org/wiki/List_of_Luxembourgish_records_in_athletics,LU,49.815273,6.129583,Male,LU,LUX,442.0,L. Evora Delgado,41.28
214,4 × 400 m relay,03:14.5s,Luxembourg,Europe,https://en.wikipedia.org/wiki/List_of_Luxembourgish_records_in_athletics,LU,49.815273,6.129583,Male,LU,LUX,442.0,B. Lallemang,194.5
215,4 × 100 m relay,46.28s,Luxembourg,Europe,https://en.wikipedia.org/wiki/List_of_Luxembourgish_records_in_athletics,LU,49.815273,6.129583,Female,LU,LUX,442.0,V. Rausch,46.28
216,4 × 400 m relay,03:44.1s,Luxembourg,Europe,https://en.wikipedia.org/wiki/List_of_Luxembourgish_records_in_athletics,LU,49.815273,6.129583,Female,LU,LUX,442.0,T. Krumlovsky,224.1
217,4 × 100 m relay,48.4s,Macau,Asia,https://en.wikipedia.org/wiki/List_of_Macanese_records_in_athletics,MO,22.198745,113.543873,Female,MO,MAC,446.0,L. Im Lan,48.4
218,4 × 400 m relay,04:05.3s,Macau,Asia,https://en.wikipedia.org/wiki/List_of_Macanese_records_in_athletics,MO,22.198745,113.543873,Female,MO,MAC,446.0,L. Choi Leng,245.3
219,4 × 400 m relay,03:12.0s,Malawi,Africa,https://en.wikipedia.org/wiki/List_of_Malawian_records_in_athletics,MW,-13.254308,34.301525,Male,MW,MWI,454.0,I. Ganunga,192.0
220,4 × 100 m relay,52.1s,Malawi,Africa,https://en.wikipedia.org/wiki/List_of_Malawian_records_in_athletics,MW,-13.254308,34.301525,Female,MW,MWI,454.0,Phiri,52.1
221,4 × 100 m relay,46.1s,Mali,Africa,https://en.wikipedia.org/wiki/List_of_Malian_records_in_athletics,ML,17.570692,-3.996166,Female,ML,MLI,466.0,N. Sidibe,46.1
222,4 × 400 m relay,03:45.2s,Mali,Africa,https://en.wikipedia.org/wiki/List_of_Malian_records_in_athletics,ML,17.570692,-3.996166,Female,ML,MLI,466.0,Y. Koïta,225.2
223,4 × 100 m relay,40.63s,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Male,MT,MLT,470.0,J. Mallia,40.63
224,4 × 400 m relay,03:15.7s,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Male,MT,MLT,470.0,N. Brimmer,195.7
225,4 × 400 m relay,03:20.4s,Mauritania,Africa,https://en.wikipedia.org/wiki/List_of_Mauritanian_records_in_athletics,MR,21.00789,-10.940835,Male,MR,MRT,478.0,O. M. Youba,200.4
226,4 × 100 m relay,38.99s,Mauritius,Africa,https://en.wikipedia.org/wiki/List_of_Mauritian_records_in_athletics,MU,-20.348404,57.552152,Male,MU,MUS,480.0,A. Casquette,38.99
227,4 × 400 m relay,03:06.2s,Mauritius,Africa,https://en.wikipedia.org/wiki/List_of_Mauritian_records_in_athletics,MU,-20.348404,57.552152,Male,MU,MUS,480.0,E. Milazar,186.2
228,4 × 100 m relay,45.89s,Mauritius,Africa,https://en.wikipedia.org/wiki/List_of_Mauritian_records_in_athletics,MU,-20.348404,57.552152,Female,MU,MUS,480.0,J. Janvier,45.89
229,4 × 400 m relay,03:39.9s,Mauritius,Africa,https://en.wikipedia.org/wiki/List_of_Mauritian_records_in_athletics,MU,-20.348404,57.552152,Female,MU,MUS,480.0,S. Govinden,219.9
230,4 × 100 m relay,39.17s,Mexico,Americas,https://en.wikipedia.org/wiki/List_of_Mexican_records_in_athletics,MX,23.634501,-102.552784,Male,MX,MEX,484.0,H. Gallegos,39.17
231,4 × 400 m relay,03:03.2s,Mexico,Americas,https://en.wikipedia.org/wiki/List_of_Mexican_records_in_athletics,MX,23.634501,-102.552784,Male,MX,MEX,484.0,A. Cárdenas,183.2
232,4 × 100 m relay,40.7s,Moldova,Europe,https://en.wikipedia.org/wiki/List_of_Moldovan_records_in_athletics,MD,47.411631,28.369885,Male,MD,MDA,498.0,Soin,40.7
233,4 × 400 m relay,03:07.6s,Moldova,Europe,https://en.wikipedia.org/wiki/List_of_Moldovan_records_in_athletics,MD,47.411631,28.369885,Male,MD,MDA,498.0,A. Bazarov,187.6
234,4 × 100 m relay,45.2s,Moldova,Europe,https://en.wikipedia.org/wiki/List_of_Moldovan_records_in_athletics,MD,47.411631,28.369885,Female,MD,MDA,498.0,I. Grigoryeva,45.2
235,4 × 400 m relay,03:35.9s,Moldova,Europe,https://en.wikipedia.org/wiki/List_of_Moldovan_records_in_athletics,MD,47.411631,28.369885,Female,MD,MDA,498.0,T. Ivanova,215.9
236,4 × 100 m relay,41.12s,Montenegro,Europe,https://en.wikipedia.org/wiki/List_of_Montenegrin_records_in_athletics,ME,42.708678,19.37439,Male,ME,MNE,499.0,L. Rakić,41.12
237,4 × 400 m relay,03:19.9s,Montenegro,Europe,https://en.wikipedia.org/wiki/List_of_Montenegrin_records_in_athletics,ME,42.708678,19.37439,Male,ME,MNE,499.0,S. Marić,199.9
238,4 × 100 m relay,49.25s,Montenegro,Europe,https://en.wikipedia.org/wiki/List_of_Montenegrin_records_in_athletics,ME,42.708678,19.37439,Female,ME,MNE,499.0,M. Kontić,49.25
239,4 × 400 m relay,03:54.5s,Montenegro,Europe,https://en.wikipedia.org/wiki/List_of_Montenegrin_records_in_athletics,ME,42.708678,19.37439,Female,ME,MNE,499.0,S. Đurnić-Tripković,234.5
240,4 × 100 m relay,43.31s,Montserrat,Americas,https://en.wikipedia.org/wiki/List_of_Montserrat_records_in_athletics,MS,16.742498,-62.187366,Male,MS,MSR,500.0,P. Queeley,43.31
241,4 × 100 m relay,39.61s,Morocco,Africa,https://en.wikipedia.org/wiki/List_of_Moroccan_records_in_athletics,MA,31.791702,-7.09262,Male,MA,MAR,504.0,M. Kandoussi,39.61
242,4 × 400 m relay,03:02.1s,Morocco,Africa,https://en.wikipedia.org/wiki/List_of_Moroccan_records_in_athletics,MA,31.791702,-7.09262,Male,MA,MAR,504.0,A. Kasbane,182.1
243,4 × 100 m relay,46.05s,Morocco,Africa,https://en.wikipedia.org/wiki/List_of_Moroccan_records_in_athletics,MA,31.791702,-7.09262,Female,MA,MAR,504.0,N. Bidouane,46.05
244,4 × 400 m relay,03:37.5s,Morocco,Africa,https://en.wikipedia.org/wiki/List_of_Moroccan_records_in_athletics,MA,31.791702,-7.09262,Female,MA,MAR,504.0,H. Grioui,217.5
245,4 × 100 m relay,47.5s,Mozambique,Africa,https://en.wikipedia.org/wiki/List_of_Mozambican_records_in_athletics,MZ,-18.665695,35.529562,Female,MZ,MOZ,508.0,A. Manaca Dias,47.5
246,4 × 100 m relay,41.17s,Nepal,Asia,https://en.wikipedia.org/wiki/List_of_Nepalese_records_in_athletics,NP,28.394857,84.124008,Male,NP,NPL,524.0,L. Shrestha,41.17
247,4 × 400 m relay,03:14.9s,Nepal,Asia,https://en.wikipedia.org/wiki/List_of_Nepalese_records_in_athletics,NP,28.394857,84.124008,Male,NP,NPL,524.0,D. Ram Chaudhari,194.9
248,4 × 100 m relay,49.13s,Nepal,Asia,https://en.wikipedia.org/wiki/List_of_Nepalese_records_in_athletics,NP,28.394857,84.124008,Female,NP,NPL,524.0,B. Shrestha,49.13
249,4 × 400 m relay,04:02.5s,Nepal,Asia,https://en.wikipedia.org/wiki/List_of_Nepalese_records_in_athletics,NP,28.394857,84.124008,Female,NP,NPL,524.0,K. Chaudhary,242.5
250,4 × 100 m relay,41.07s,New Caledonia,Oceania,https://en.wikipedia.org/wiki/List_of_New_Caledonian_records_in_athletics,NC,-20.904305,165.618042,Male,NC,NCL,540.0,C. Simonin,41.07
251,4 × 400 m relay,03:20.4s,New Caledonia,Oceania,https://en.wikipedia.org/wiki/List_of_New_Caledonian_records_in_athletics,NC,-20.904305,165.618042,Male,NC,NCL,540.0,A. Julien,200.4
252,4 × 100 m relay,47.32s,New Caledonia,Oceania,https://en.wikipedia.org/wiki/List_of_New_Caledonian_records_in_athletics,NC,-20.904305,165.618042,Female,NC,NCL,540.0,L. Uedre,47.32
253,4 × 400 m relay,03:52.6s,New Caledonia,Oceania,https://en.wikipedia.org/wiki/List_of_New_Caledonian_records_in_athletics,NC,-20.904305,165.618042,Female,NC,NCL,540.0,C. Uedre,232.6
254,4 × 100 m relay,38.99s,New Zealand,Oceania,https://en.wikipedia.org/wiki/List_of_New_Zealand_records_in_athletics,NZ,-40.900557,174.885971,Male,NZ,NZL,554.0,D. Roberts,38.99
255,4 × 400 m relay,03:05.8s,New Zealand,Oceania,https://en.wikipedia.org/wiki/List_of_New_Zealand_records_in_athletics,NZ,-40.900557,174.885971,Male,NZ,NZL,554.0,S. Farrell,185.8
256,4 × 100 m relay,43.79s,New Zealand,Oceania,https://en.wikipedia.org/wiki/List_of_New_Zealand_records_in_athletics,NZ,-40.900557,174.885971,Female,NZ,NZL,554.0,A. Percy,43.79
257,4 × 400 m relay,03:34.6s,New Zealand,Oceania,https://en.wikipedia.org/wiki/List_of_New_Zealand_records_in_athletics,NZ,-40.900557,174.885971,Female,NZ,NZL,554.0,P. Bing,214.6
258,4 × 100 m relay,37.94s,Nigeria,Africa,https://en.wikipedia.org/wiki/List_of_Nigerian_records_in_athletics,NG,9.081999,8.675277,Male,NG,NGA,566.0,O. Ezinwa,37.94
259,4 × 400 m relay,02:58.7s,Nigeria,Africa,https://en.wikipedia.org/wiki/List_of_Nigerian_records_in_athletics,NG,9.081999,8.675277,Male,NG,NGA,566.0,C. Chukwu,178.7
260,4 × 100 m relay,42.39s,Nigeria,Africa,https://en.wikipedia.org/wiki/List_of_Nigerian_records_in_athletics,NG,9.081999,8.675277,Female,NG,NGA,566.0,B. Utondu,42.39
261,4 × 400 m relay,03:21.0s,Nigeria,Africa,https://en.wikipedia.org/wiki/List_of_Nigerian_records_in_athletics,NG,9.081999,8.675277,Female,NG,NGA,566.0,O. Afolabi,201.0
262,4 × 100 m relay,42.95s,Niue,Oceania,https://en.wikipedia.org/wiki/List_of_Niuean_records_in_athletics,NU,-19.054445,-169.867233,Male,NU,NIU,570.0,B. Paea,42.95
263,4 × 400 m relay,03:42.4s,Niue,Oceania,https://en.wikipedia.org/wiki/List_of_Niuean_records_in_athletics,NU,-19.054445,-169.867233,Male,NU,NIU,570.0,H. Laufoli,222.4
264,4 × 100 m relay,53.1s,Niue,Oceania,https://en.wikipedia.org/wiki/List_of_Niuean_records_in_athletics,NU,-19.054445,-169.867233,Female,NU,NIU,570.0,D. L. Jackson,53.1
265,4 × 100 m relay,38.96s,Norway,Europe,https://en.wikipedia.org/wiki/List_of_Norwegian_records_in_athletics,NO,60.472024,8.468946,Male,NO,NOR,578.0,F. Ramirez,38.96
266,4 × 400 m relay,03:06.7s,Norway,Europe,https://en.wikipedia.org/wiki/List_of_Norwegian_records_in_athletics,NO,60.472024,8.468946,Male,NO,NOR,578.0,S. Mo,186.7
267,4 × 100 m relay,43.94s,Norway,Europe,https://en.wikipedia.org/wiki/List_of_Norwegian_records_in_athletics,NO,60.472024,8.468946,Female,NO,NOR,578.0,I. Pedersen,43.94
268,4 × 400 m relay,03:31.7s,Norway,Europe,https://en.wikipedia.org/wiki/List_of_Norwegian_records_in_athletics,NO,60.472024,8.468946,Female,NO,NOR,578.0,B. Hauge,211.7
269,4 × 100 m relay,39.36s,Oman,Asia,https://en.wikipedia.org/wiki/List_of_Omani_records_in_athletics,OM,21.512583,55.923255,Male,OM,OMN,512.0,M. Al-Balushi,39.36
270,4 × 400 m relay,03:05.9s,Oman,Asia,https://en.wikipedia.org/wiki/List_of_Omani_records_in_athletics,OM,21.512583,55.923255,Male,OM,OMN,512.0,A. Al-Merjabi,185.9
271,4 × 400 m relay,04:30.1s,Oman,Asia,https://en.wikipedia.org/wiki/List_of_Omani_records_in_athletics,OM,21.512583,55.923255,Female,OM,OMN,512.0,M. Al-Alawi,270.1
272,4 × 400 m relay,03:25.5s,Palau,Oceania,https://en.wikipedia.org/wiki/List_of_Palauan_records_in_athletics,PW,7.51498,134.58252,Male,PW,PLW,585.0,G. Uehara,205.5
273,4 × 400 m relay,04:26.2s,Palau,Oceania,https://en.wikipedia.org/wiki/List_of_Palauan_records_in_athletics,PW,7.51498,134.58252,Female,PW,PLW,585.0,N. Florencio,266.2
274,4 × 100 m relay,40.07s,Panama,Americas,https://en.wikipedia.org/wiki/List_of_Panamanian_records_in_athletics,PA,8.537981,-80.782127,Male,PA,PAN,591.0,A. Rodriguez,40.07
275,4 × 400 m relay,03:09.7s,Panama,Americas,https://en.wikipedia.org/wiki/List_of_Panamanian_records_in_athletics,PA,8.537981,-80.782127,Male,PA,PAN,591.0,J. Gibson,189.7
276,4 × 100 m relay,40.38s,Peru,Americas,https://en.wikipedia.org/wiki/List_of_Peruvian_records_in_athletics,PE,-9.189967,-75.015152,Male,PE,PER,604.0,J. del Rio,40.38
277,4 × 400 m relay,03:08.5s,Peru,Americas,https://en.wikipedia.org/wiki/List_of_Peruvian_records_in_athletics,PE,-9.189967,-75.015152,Male,PE,PER,604.0,J. Aleman,188.5
278,4 × 100 m relay,46.28s,Peru,Americas,https://en.wikipedia.org/wiki/List_of_Peruvian_records_in_athletics,PE,-9.189967,-75.015152,Female,PE,PER,604.0,P. Mautino,46.28
279,4 × 400 m relay,03:42.7s,Peru,Americas,https://en.wikipedia.org/wiki/List_of_Peruvian_records_in_athletics,PE,-9.189967,-75.015152,Female,PE,PER,604.0,T. Alonso,222.7
280,4 × 100 m relay,39.11s,Philippines,Asia,https://en.wikipedia.org/wiki/List_of_Filipino_records_in_athletics,PH,12.879721,121.774017,Male,PH,PHL,608.0,A. Lopena,39.11
